date,price,volume,daily_return,volatility_7d,volatility_30d,MA_7,MA_30
2025-12-18,86196.82137334664,48886793507.656334,-0.0002576041763880932,0.0038435799665330487,0.007441512543117699,86056.56123966658,87002.67993454788
2025-12-18,86241.10441524643,48886793507.656334,0.0005137433282833559,0.0032836679924771644,0.007315580662066183,86034.8234194992,86950.26978019928
2025-12-18,86089.47717926627,48886793507.656334,-0.0017581782725101247,0.0018696751211763553,0.007315340354942026,86074.86681906601,86898.07572261979
2025-12-18,86691.70943913361,48886793507.656334,0.006995422432561682,0.0030961311479626216,0.0074446452067555265,86175.31258662297,86867.87905106923
2025-12-18,86582.84656447823,48886793507.656334,-0.0012557472376504286,0.0030944844338939904,0.007434965260674799,86275.78675065262,86828.6359631963
2025-12-18,86731.73341847573,48886793507.656334,0.0017195883469438566,0.0030772064646591695,0.007445089424099246,86393.24630656543,86794.60328946408
2025-12-18,86384.92946031723,48886793507.656334,-0.00399858211625026,0.00347207723994928,0.007474623841423734,86416.94597860916,86750.11155820845
2025-12-18,86587.31198717508,48886793507.656334,0.0023427990058244585,0.0035433750051590608,0.007485092413160257,86472.73035201323,86718.65247331916
2025-12-18,86789.31115287075,48886793507.656334,0.0023328956755879204,0.0035978963703704025,0.007500810246041778,86551.04560024527,86693.99082006262
2025-12-18,86935.8570831682,48886793507.656334,0.0016885251000473556,0.0034022270555556485,0.007508462841072928,86671.9570150884,86676.41815560692
2025-12-18,87250.00676854789,48886793507.656334,0.0036135801258525557,0.00262780967693547,0.007519859684460097,86751.7137764333,86678.03325282753
2025-12-18,87240.39269192026,48886793507.656334,-0.00011018998145329029,0.002502373697379768,0.007445597888078241,86845.64893749646,86695.44838125029
2025-12-18,87244.88515020163,48886793507.656334,5.149516345293037e-05,0.002511179241462245,0.007440634815119369,86918.95632774301,86716.56434457364
2025-12-18,87336.94918558592,48886793507.656334,0.001055237051728497,0.0013393616157572463,0.007437744627456626,87054.95914563852,86736.04032723657
2025-12-18,88864.61364522365,48886793507.656334,0.01749161693742618,0.006204137914791317,0.008071331746533704,87380.28795393118,86799.43101723984
2025-12-18,88384.71155970976,48886793507.656334,-0.005400373285026849,0.007116243236965151,0.008041840338408709,87608.20229776533,86865.46688116333
2025-12-18,88388.2696711214,48886793507.656334,4.025709140020872e-05,0.00717946513500137,0.00804209061875941,87815.68981033008,86931.26665321099
2025-12-18,87900.4424865496,48886793507.656334,-0.005519139433172837,0.00772917374769078,0.00811879698649071,87908.60919861603,86974.64779619887
2025-12-18,86272.07198552167,48886793507.656334,-0.018525168417406923,0.010748640607888493,0.008792624240467093,87770.27766913052,86951.01690622933
2025-12-18,85627.01532453577,48886793507.656334,-0.007477004390182729,0.010937411530314033,0.00889062806300158,87539.15340832112,86905.24178084612
2025-12-18,84581.28337226612,48886793507.656334,-0.012212640465234181,0.011336855052956979,0.00905570773591156,87145.48686356113,86807.56782363719
